time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-30 00:00:00+00:00,3.0,3.0,10,9
2025-03-31 00:00:00+00:00,5.0,5.0,33,9
2025-04-01 00:00:00+00:00,3.0,3.0,17,13
2025-04-02 00:00:00+00:00,4.0,3.0,23,11
2025-04-03 00:00:00+00:00,9.0,6.0,13,6
2025-04-04 00:00:00+00:00,9.0,6.0,29,11
2025-04-05 00:00:00+00:00,4.0,4.0,6,5
2025-04-06 00:00:00+00:00,6.0,3.0,14,9
2025-04-07 00:00:00+00:00,18.0,4.0,16,10
2025-04-08 00:00:00+00:00,6.0,3.0,33,24
2025-04-09 00:00:00+00:00,5.0,5.0,47,21
2025-04-10 00:00:00+00:00,6.0,3.0,34,17
2025-04-11 00:00:00+00:00,5.0,2.0,31,14
2025-04-12 00:00:00+00:00,,,14,8
