time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-11 00:00:00+00:00,2,2,69,39
2023-09-12 00:00:00+00:00,4,4,67,35
2023-09-13 00:00:00+00:00,7,3,95,29
2023-09-14 00:00:00+00:00,7,4,39,19
2023-09-15 00:00:00+00:00,3,3,42,17
2023-09-16 00:00:00+00:00,6,3,14,5
2023-09-17 00:00:00+00:00,1,1,81,10
2023-09-18 00:00:00+00:00,4,4,135,21
2023-09-19 00:00:00+00:00,1,1,89,29
2023-09-20 00:00:00+00:00,1,1,61,18
2023-09-21 00:00:00+00:00,11,3,80,22
2023-09-22 00:00:00+00:00,2,2,138,26
2023-09-23 00:00:00+00:00,1,1,44,12
2023-09-24 00:00:00+00:00,1,1,26,10
