url_path,views_total,views_unique
/Pythagora-io/pythagora,1483,904
/Pythagora-io/pythagora/issues,134,33
/Pythagora-io/pythagora/tree/main/src,124,50
/Pythagora-io/pythagora/issues/27,57,13
/Pythagora-io/pythagora/graphs/traffic,46,2
/Pythagora-io/pythagora/stargazers,36,6
/Pythagora-io/pythagora/blob/main/src/Pythagora.js,34,17
/Pythagora-io/pythagora/tree/main/src/scripts,33,19
/Pythagora-io/pythagora/tree/main/src/bin,27,14
/Pythagora-io/pythagora/tree/main/src/utils,27,12
