time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-19 00:00:00+00:00,1.0,1.0,33,22
2025-01-20 00:00:00+00:00,,,39,20
2025-01-21 00:00:00+00:00,1.0,1.0,71,21
2025-01-22 00:00:00+00:00,3.0,2.0,38,22
2025-01-23 00:00:00+00:00,,,25,15
2025-01-24 00:00:00+00:00,,,32,25
2025-01-25 00:00:00+00:00,3.0,1.0,25,22
2025-01-26 00:00:00+00:00,3.0,1.0,42,18
2025-01-27 00:00:00+00:00,,,29,18
2025-01-28 00:00:00+00:00,2.0,1.0,236,172
2025-01-29 00:00:00+00:00,3.0,2.0,38,18
2025-01-30 00:00:00+00:00,6.0,3.0,22,17
2025-01-31 00:00:00+00:00,6.0,3.0,12,12
2025-02-01 00:00:00+00:00,,,34,17
