time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-02 00:00:00+00:00,4,3,23,11
2025-04-03 00:00:00+00:00,9,6,13,6
2025-04-04 00:00:00+00:00,9,6,29,11
2025-04-05 00:00:00+00:00,4,4,6,5
2025-04-06 00:00:00+00:00,6,3,14,9
2025-04-07 00:00:00+00:00,18,4,16,10
2025-04-08 00:00:00+00:00,6,3,33,24
2025-04-09 00:00:00+00:00,5,5,47,21
2025-04-10 00:00:00+00:00,6,3,34,17
2025-04-11 00:00:00+00:00,5,2,31,14
2025-04-12 00:00:00+00:00,5,2,14,8
2025-04-13 00:00:00+00:00,1,1,5,4
2025-04-14 00:00:00+00:00,1,1,17,12
2025-04-15 00:00:00+00:00,3,3,10,8
