url_path,views_total,views_unique
/Pythagora-io/pythagora,96,69
/Pythagora-io/pythagora/issues,7,5
/Pythagora-io/pythagora/pulls,6,5
/Pythagora-io/pythagora/tree/main,5,3
/Pythagora-io/pythagora/issues/77,4,4
/Pythagora-io/pythagora/tree/main/src,4,4
/Pythagora-io/pythagora/actions/runs/20011701987,4,3
/Pythagora-io/pythagora/actions/runs/20150244404,4,3
/Pythagora-io/pythagora/actions/runs/20446266766/workflow,4,3
/Pythagora-io/pythagora/actions/workflows/github-repo-stats.yml,4,3
