referrer,views_total,views_unique
Google,209,130
github.com,67,41
pythagora.ai,41,24
search.brave.com,29,13
perplexity.ai,19,1
chatgpt.com,9,6
producthunt.com,9,6
Bing,9,6
ya.ru,4,4
mevx.io,3,2
