referrer,views_total,views_unique
Google,69,45
github.com,27,21
chatgpt.com,21,8
Bing,9,4
pythagora.ai,7,6
ya.ru,5,1
yandex.by,5,1
search.brave.com,4,4
trendshift.io,4,2
openalternative.co,3,3
