url_path,views_total,views_unique
/Pythagora-io/pythagora,782,554
/Pythagora-io/pythagora/tree/main/src,142,31
/Pythagora-io/pythagora/blob/main/src/docs/integration/README.md,42,18
/Pythagora-io/pythagora/issues,33,21
/Pythagora-io/pythagora/tree/main/pythagora_tests/unit/src,32,9
/Pythagora-io/pythagora/blob/main/src/Pythagora.js,28,10
/Pythagora-io/pythagora/stargazers,26,10
/Pythagora-io/pythagora/tree/main/src/scripts,25,10
/Pythagora-io/pythagora/tree/main/src/templates,21,6
/Pythagora-io/pythagora/tree/main/.github/workflows,20,8
