referrer,views_total,views_unique
Google,37,23
github.com,29,13
xinsheng.huawei.com,15,11
search.brave.com,8,5
openalternative.co,8,4
pythagora.ai,8,2
perplexity.ai,7,2
Bing,6,3
chatgpt.com,2,2
dynamic-buffer-8a9.notion.site,1,1
