url_path,views_total,views_unique
/Pythagora-io/pythagora,84,67
/Pythagora-io/pythagora/issues,11,7
/Pythagora-io/pythagora/pulls,8,6
/Pythagora-io/pythagora/issues/75,7,6
/Pythagora-io/pythagora/tree/main/src,5,3
/Pythagora-io/pythagora/fork,2,2
/Pythagora-io/pythagora/blob/main/README.md,2,1
/Pythagora-io/pythagora/blob/main/LICENSE,1,1
/Pythagora-io/pythagora/blob/main/package.json,1,1
/Pythagora-io/pythagora/blob/main/src/Pythagora.js,1,1
