url_path,views_total,views_unique
/Pythagora-io/pythagora,561,355
/Pythagora-io/pythagora/tree/main/src,98,26
/Pythagora-io/pythagora/blob/main/src/docs/integration/README.md,44,14
/Pythagora-io/pythagora/pulls,38,10
/Pythagora-io/pythagora/issues,28,20
/Pythagora-io/pythagora/stargazers,23,10
/Pythagora-io/pythagora/blob/main/src/Pythagora.js,18,8
/Pythagora-io/pythagora/tree/feat/js-code-processing,16,1
/Pythagora-io/pythagora/tree/main/src/scripts,15,6
/Pythagora-io/pythagora/tree/main/pythagora_tests/unit/src,13,5
