url_path,views_total,views_unique
/Pythagora-io/pythagora,292,204
/Pythagora-io/pythagora/tree/main/src,72,17
/Pythagora-io/pythagora/tree/main/src/helpers,23,7
/Pythagora-io/pythagora/blob/main/README.md,16,8
/Pythagora-io/pythagora/blob/main/src/docs/integration/README.md,16,6
/Pythagora-io/pythagora/tree/main/pythagora_tests/unit/src,14,6
/Pythagora-io/pythagora/issues,13,12
/Pythagora-io/pythagora/tree/main/src/commands,12,6
/Pythagora-io/pythagora/tree/main/src/templates,12,5
/Pythagora-io/pythagora/tree/main/src/bin,11,5
