referrer,views_total,views_unique
Google,63,49
chatgpt.com,27,10
github.com,26,21
search.brave.com,5,5
yandex.by,5,1
pythagora.ai,4,4
Bing,3,3
openalternative.co,3,3
trendshift.io,3,1
ya.ru,2,1
