referrer,views_total,views_unique
Google,76,49
github.com,25,20
chatgpt.com,23,9
pythagora.ai,10,5
search.brave.com,5,5
yandex.by,5,1
openalternative.co,3,3
Bing,3,3
trendshift.io,3,1
ya.ru,2,1
