referrer,views_total,views_unique
Google,32,27
github.com,25,13
xinsheng.huawei.com,16,12
pythagora.ai,8,2
Bing,7,4
openalternative.co,7,3
perplexity.ai,7,2
search.brave.com,4,3
DuckDuckGo,1,1
chatgpt.com,1,1
