time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-16 00:00:00+00:00,1.0,1.0,115,56
2024-10-17 00:00:00+00:00,1.0,1.0,90,60
2024-10-18 00:00:00+00:00,3.0,1.0,75,50
2024-10-19 00:00:00+00:00,2.0,2.0,58,36
2024-10-20 00:00:00+00:00,1.0,1.0,58,34
2024-10-21 00:00:00+00:00,5.0,2.0,74,52
2024-10-22 00:00:00+00:00,1.0,1.0,98,52
2024-10-23 00:00:00+00:00,2.0,2.0,67,39
2024-10-24 00:00:00+00:00,2.0,2.0,94,43
2024-10-25 00:00:00+00:00,1.0,1.0,76,48
2024-10-26 00:00:00+00:00,1.0,1.0,85,30
2024-10-27 00:00:00+00:00,3.0,2.0,31,23
2024-10-28 00:00:00+00:00,,,48,35
2024-10-29 00:00:00+00:00,1.0,1.0,72,33
