time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-30 00:00:00+00:00,13,5,35,15
2025-05-31 00:00:00+00:00,13,5,8,6
2025-06-01 00:00:00+00:00,9,3,3,3
2025-06-02 00:00:00+00:00,11,5,15,13
2025-06-03 00:00:00+00:00,14,5,15,10
2025-06-04 00:00:00+00:00,15,6,22,13
2025-06-05 00:00:00+00:00,16,7,16,11
2025-06-06 00:00:00+00:00,17,7,33,7
2025-06-07 00:00:00+00:00,13,3,3,3
2025-06-08 00:00:00+00:00,11,4,1,1
2025-06-09 00:00:00+00:00,19,7,11,6
2025-06-10 00:00:00+00:00,9,3,6,6
2025-06-11 00:00:00+00:00,11,5,15,13
2025-06-12 00:00:00+00:00,3,3,11,5
