url_path,views_total,views_unique
/Pythagora-io/pythagora,1657,1234
/Pythagora-io/pythagora/tree/main/src,301,63
/Pythagora-io/pythagora/blob/main/src/docs/integration/README.md,99,31
/Pythagora-io/pythagora/blob/main/README.md,88,34
/Pythagora-io/pythagora/tree/main/pythagora_tests/unit/src,72,22
/Pythagora-io/pythagora/issues,67,47
/Pythagora-io/pythagora/tree/main/src/commands,63,22
/Pythagora-io/pythagora/tree/main/src/scripts,50,15
/Pythagora-io/pythagora/tree/main/src/bin,46,13
/Pythagora-io/pythagora/tree/main/src/templates,45,18
