time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-02 00:00:00+00:00,7,6,19,11
2026-02-03 00:00:00+00:00,10,5,8,6
2026-02-04 00:00:00+00:00,15,9,1453,24
2026-02-05 00:00:00+00:00,10,6,15,8
2026-02-06 00:00:00+00:00,14,9,22,19
2026-02-07 00:00:00+00:00,4,4,8,6
2026-02-08 00:00:00+00:00,4,3,11,8
2026-02-09 00:00:00+00:00,16,8,13,11
2026-02-10 00:00:00+00:00,10,6,23,15
2026-02-11 00:00:00+00:00,23,13,11,10
2026-02-12 00:00:00+00:00,11,5,13,11
2026-02-13 00:00:00+00:00,23,10,4,4
2026-02-14 00:00:00+00:00,12,7,7,6
2026-02-15 00:00:00+00:00,14,9,3,3
