time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-31 00:00:00+00:00,7,6,42,26
2023-09-01 00:00:00+00:00,4,4,70,20
2023-09-02 00:00:00+00:00,1,1,35,6
2023-09-03 00:00:00+00:00,3,3,30,18
2023-09-04 00:00:00+00:00,4,4,213,89
2023-09-05 00:00:00+00:00,3,3,194,80
2023-09-06 00:00:00+00:00,4,4,57,31
2023-09-07 00:00:00+00:00,4,3,204,62
2023-09-08 00:00:00+00:00,1,1,117,51
2023-09-09 00:00:00+00:00,3,3,51,20
2023-09-10 00:00:00+00:00,1,1,80,23
2023-09-11 00:00:00+00:00,2,2,69,39
2023-09-12 00:00:00+00:00,4,4,67,35
2023-09-13 00:00:00+00:00,1,1,92,26
