time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-10 00:00:00+00:00,5.0,4.0,75,18
2023-04-11 00:00:00+00:00,13.0,9.0,130,24
2023-04-12 00:00:00+00:00,6.0,4.0,141,30
2023-04-13 00:00:00+00:00,7.0,6.0,92,29
2023-04-14 00:00:00+00:00,9.0,7.0,93,36
2023-04-15 00:00:00+00:00,3.0,3.0,32,17
2023-04-16 00:00:00+00:00,3.0,3.0,21,13
2023-04-17 00:00:00+00:00,2.0,2.0,79,26
2023-04-18 00:00:00+00:00,17.0,9.0,58,32
2023-04-19 00:00:00+00:00,10.0,7.0,200,67
2023-04-20 00:00:00+00:00,6.0,5.0,87,41
2023-04-21 00:00:00+00:00,28.0,12.0,125,38
2023-04-22 00:00:00+00:00,10.0,6.0,92,22
2023-04-23 00:00:00+00:00,,,42,17
