url_path,views_total,views_unique
/Pythagora-io/pythagora,1199,747
/Pythagora-io/pythagora/issues,125,31
/Pythagora-io/pythagora/tree/main/src,75,47
/Pythagora-io/pythagora/graphs/traffic,54,2
/Pythagora-io/pythagora/issues/27,45,9
/Pythagora-io/pythagora/stargazers,38,5
/Pythagora-io/pythagora/blob/main/src/Pythagora.js,20,14
/Pythagora-io/pythagora/tree/main/src/const,18,10
/Pythagora-io/pythagora/pulse,17,5
/Pythagora-io/pythagora/issues/4,16,10
