url_path,views_total,views_unique
/Pythagora-io/pythagora,1334,799
/Pythagora-io/pythagora/tree/main/src,112,41
/Pythagora-io/pythagora/issues,86,28
/Pythagora-io/pythagora/graphs/traffic,39,2
/Pythagora-io/pythagora/tree/main/src/scripts,31,15
/Pythagora-io/pythagora/issues/27,30,9
/Pythagora-io/pythagora/stargazers,27,6
/Pythagora-io/pythagora/tree/main/src/bin,25,12
/Pythagora-io/pythagora/blob/main/src/Pythagora.js,24,11
/Pythagora-io/pythagora/tree/main/src/utils,24,10
