url_path,views_total,views_unique
/Pythagora-io/pythagora,82,71
/Pythagora-io/pythagora/issues,5,5
/Pythagora-io/pythagora/pulls,4,3
/Pythagora-io/pythagora/issues/80,2,2
/Pythagora-io/pythagora/commit/11842523b42d5ce406be634a52316dfd89534059,1,1
/Pythagora-io/pythagora/commit/fc247591a12adcecc205b2b1572f3f706ee66d18,1,1
/Pythagora-io/pythagora/fork,1,1
/Pythagora-io/pythagora/issues/72,1,1
/Pythagora-io/pythagora/issues/75,1,1
/Pythagora-io/pythagora/issues/78,1,1
