time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-31 00:00:00+00:00,3,3,69,24
2023-11-01 00:00:00+00:00,3,3,36,15
2023-11-02 00:00:00+00:00,2,2,48,14
2023-11-03 00:00:00+00:00,6,6,62,24
2023-11-04 00:00:00+00:00,4,4,22,7
2023-11-05 00:00:00+00:00,4,4,27,7
2023-11-06 00:00:00+00:00,6,5,62,24
2023-11-07 00:00:00+00:00,2,2,50,23
2023-11-08 00:00:00+00:00,3,3,106,22
2023-11-09 00:00:00+00:00,2,2,66,22
2023-11-10 00:00:00+00:00,1,1,58,16
2023-11-11 00:00:00+00:00,4,4,26,7
2023-11-12 00:00:00+00:00,2,2,28,10
2023-11-13 00:00:00+00:00,2,2,36,16
