time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-08 00:00:00+00:00,1.0,1.0,67,36
2024-07-09 00:00:00+00:00,,,51,23
2024-07-10 00:00:00+00:00,3.0,2.0,83,21
2024-07-11 00:00:00+00:00,4.0,2.0,46,18
2024-07-12 00:00:00+00:00,2.0,2.0,65,16
2024-07-13 00:00:00+00:00,2.0,1.0,8,8
2024-07-14 00:00:00+00:00,4.0,1.0,11,8
2024-07-15 00:00:00+00:00,2.0,2.0,46,21
2024-07-16 00:00:00+00:00,2.0,2.0,16,12
2024-07-17 00:00:00+00:00,1.0,1.0,19,13
2024-07-18 00:00:00+00:00,2.0,1.0,41,20
2024-07-19 00:00:00+00:00,3.0,2.0,45,14
2024-07-20 00:00:00+00:00,2.0,2.0,16,9
2024-07-21 00:00:00+00:00,3.0,3.0,16,12
