time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-28 00:00:00+00:00,3,3,47,27
2024-05-29 00:00:00+00:00,7,3,38,23
2024-05-30 00:00:00+00:00,6,3,66,18
2024-05-31 00:00:00+00:00,6,2,38,20
2024-06-01 00:00:00+00:00,1,1,17,14
2024-06-02 00:00:00+00:00,1,1,22,18
2024-06-03 00:00:00+00:00,7,3,62,33
2024-06-04 00:00:00+00:00,6,2,67,30
2024-06-05 00:00:00+00:00,7,3,104,30
2024-06-06 00:00:00+00:00,5,2,81,31
2024-06-07 00:00:00+00:00,1,1,115,22
2024-06-08 00:00:00+00:00,5,4,44,16
2024-06-09 00:00:00+00:00,19,14,17,13
2024-06-10 00:00:00+00:00,5,4,48,27
