referrer,views_total,views_unique
Google,59,44
github.com,26,21
chatgpt.com,22,8
Bing,7,3
pythagora.ai,6,5
yandex.by,5,1
search.brave.com,4,4
trendshift.io,4,2
openalternative.co,3,3
ya.ru,3,1
