url_path,views_total,views_unique
/Pythagora-io/pythagora,3545,2741
/Pythagora-io/pythagora/tree/main/src,134,88
/Pythagora-io/pythagora/issues,54,30
/Pythagora-io/pythagora/blob/main/src/docs/integration/README.md,42,34
/Pythagora-io/pythagora/tree/main/src/scripts,32,21
/Pythagora-io/pythagora/tree/main,31,25
/Pythagora-io/pythagora/blob/main/README.md,28,21
/Pythagora-io/pythagora/tree/main/src/commands,27,22
/Pythagora-io/pythagora/tree/main/pythagora_tests/unit/src,24,18
/Pythagora-io/pythagora/forks,18,4
