referrer,views_total,views_unique
Google,24,22
github.com,16,12
xinsheng.huawei.com,7,6
perplexity.ai,7,2
Bing,4,3
search.brave.com,3,2
DuckDuckGo,1,1
chatgpt.com,1,1
openalternative.co,1,1
opensource.zone,1,1
