url_path,views_total,views_unique
/Pythagora-io/pythagora,700,333
/Pythagora-io/pythagora/issues,91,26
/Pythagora-io/pythagora/tree/main/src,57,29
/Pythagora-io/pythagora/graphs/traffic,35,1
/Pythagora-io/pythagora/issues/27,28,5
/Pythagora-io/pythagora/stargazers,26,6
/Pythagora-io/pythagora/commits/main,21,5
/Pythagora-io/pythagora/blob/main/src/Pythagora.js,17,11
/Pythagora-io/pythagora/forks,17,5
/Pythagora-io/pythagora/issues/4,15,9
