url_path,views_total,views_unique
/Pythagora-io/pythagora,1278,998
/Pythagora-io/pythagora/tree/main/src,140,39
/Pythagora-io/pythagora/blob/main/README.md,69,28
/Pythagora-io/pythagora/blob/main/src/docs/integration/README.md,56,22
/Pythagora-io/pythagora/tree/main/pythagora_tests/unit/src,40,16
/Pythagora-io/pythagora/issues,30,25
/Pythagora-io/pythagora/tree/main/pythagora_tests/unit/src/utils,25,8
/Pythagora-io/pythagora/tree/main/src/templates,23,10
/Pythagora-io/pythagora/tree/main/.github/workflows,21,8
/Pythagora-io/pythagora/tree/main,20,17
