time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-17 00:00:00+00:00,2,2,157,60
2023-06-18 00:00:00+00:00,2,2,134,57
2023-06-19 00:00:00+00:00,8,8,434,129
2023-06-20 00:00:00+00:00,13,8,250,100
2023-06-21 00:00:00+00:00,15,9,334,113
2023-06-22 00:00:00+00:00,8,6,293,127
2023-06-23 00:00:00+00:00,9,5,176,69
2023-06-24 00:00:00+00:00,4,4,70,32
2023-06-25 00:00:00+00:00,2,2,52,40
2023-06-26 00:00:00+00:00,14,12,161,53
2023-06-27 00:00:00+00:00,8,6,137,44
2023-06-28 00:00:00+00:00,6,5,565,236
2023-06-29 00:00:00+00:00,3,3,537,231
2023-06-30 00:00:00+00:00,12,8,725,310
