url_path,views_total,views_unique
/Pythagora-io/pythagora,145,118
/Pythagora-io/pythagora/blob/main/src/docs/integration/README.md,17,7
/Pythagora-io/pythagora/issues,8,6
/Pythagora-io/pythagora/tree/main/src,6,4
/Pythagora-io/pythagora/blob/main/src/Pythagora.js,3,2
/Pythagora-io/pythagora/pull/64/commits/70eaeb72ea4b632e0728310d680650b51414bc65,3,1
/Pythagora-io/pythagora/issues/75,2,2
/Pythagora-io/pythagora/pulls,2,1
/pythagora-io/pythagora,1,1
/Pythagora-io/pythagora/actions/runs/14526299232/workflow,1,1
