referrer,views_total,views_unique
Google,907,550
news.ycombinator.com,861,724
github.com,329,142
Bing,77,34
DuckDuckGo,56,24
youtube.com,39,24
search.brave.com,38,27
pythagora.ai,35,25
hckrnews.com,26,19
l.facebook.com,24,4
