time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-24 00:00:00+00:00,8.0,4.0,13,9
2025-03-25 00:00:00+00:00,9.0,5.0,17,9
2025-03-26 00:00:00+00:00,3.0,2.0,11,11
2025-03-27 00:00:00+00:00,12.0,6.0,21,13
2025-03-28 00:00:00+00:00,6.0,3.0,11,9
2025-03-29 00:00:00+00:00,2.0,2.0,8,7
2025-03-30 00:00:00+00:00,3.0,3.0,10,9
2025-03-31 00:00:00+00:00,5.0,5.0,33,9
2025-04-01 00:00:00+00:00,3.0,3.0,17,13
2025-04-02 00:00:00+00:00,4.0,3.0,23,11
2025-04-03 00:00:00+00:00,9.0,6.0,13,6
2025-04-04 00:00:00+00:00,9.0,6.0,29,11
2025-04-05 00:00:00+00:00,4.0,4.0,6,5
2025-04-06 00:00:00+00:00,,,13,8
