time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-12 00:00:00+00:00,5.0,5.0,115,41
2024-04-13 00:00:00+00:00,4.0,3.0,40,28
2024-04-14 00:00:00+00:00,5.0,4.0,32,25
2024-04-15 00:00:00+00:00,1.0,1.0,119,37
2024-04-16 00:00:00+00:00,7.0,6.0,94,38
2024-04-17 00:00:00+00:00,4.0,4.0,191,49
2024-04-18 00:00:00+00:00,6.0,2.0,66,44
2024-04-19 00:00:00+00:00,3.0,3.0,35,26
2024-04-20 00:00:00+00:00,1.0,1.0,67,24
2024-04-21 00:00:00+00:00,6.0,3.0,55,28
2024-04-22 00:00:00+00:00,1.0,1.0,89,28
2024-04-23 00:00:00+00:00,8.0,4.0,172,38
2024-04-24 00:00:00+00:00,8.0,4.0,62,32
2024-04-25 00:00:00+00:00,,,77,31
