time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-13 00:00:00+00:00,4.0,4.0,31,7
2024-01-14 00:00:00+00:00,3.0,3.0,52,14
2024-01-15 00:00:00+00:00,5.0,5.0,48,21
2024-01-16 00:00:00+00:00,2.0,2.0,43,21
2024-01-17 00:00:00+00:00,4.0,4.0,32,18
2024-01-18 00:00:00+00:00,2.0,2.0,43,21
2024-01-19 00:00:00+00:00,3.0,3.0,39,16
2024-01-20 00:00:00+00:00,2.0,2.0,67,14
2024-01-21 00:00:00+00:00,2.0,2.0,43,17
2024-01-22 00:00:00+00:00,3.0,3.0,41,23
2024-01-23 00:00:00+00:00,2.0,2.0,54,22
2024-01-24 00:00:00+00:00,5.0,5.0,76,24
2024-01-25 00:00:00+00:00,2.0,2.0,37,25
2024-01-26 00:00:00+00:00,,,50,20
