time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-21 00:00:00+00:00,8.0,6.0,11,8
2025-04-22 00:00:00+00:00,4.0,4.0,16,13
2025-04-23 00:00:00+00:00,4.0,3.0,25,19
2025-04-24 00:00:00+00:00,7.0,4.0,21,14
2025-04-25 00:00:00+00:00,8.0,4.0,12,10
2025-04-26 00:00:00+00:00,3.0,3.0,2,2
2025-04-27 00:00:00+00:00,5.0,3.0,11,8
2025-04-28 00:00:00+00:00,3.0,3.0,9,8
2025-04-29 00:00:00+00:00,8.0,7.0,15,8
2025-04-30 00:00:00+00:00,6.0,6.0,9,9
2025-05-01 00:00:00+00:00,11.0,8.0,9,7
2025-05-02 00:00:00+00:00,5.0,5.0,10,9
2025-05-03 00:00:00+00:00,8.0,5.0,9,5
2025-05-04 00:00:00+00:00,,,9,7
