referrer,views_total,views_unique
Google,39,25
github.com,29,13
xinsheng.huawei.com,10,7
pythagora.ai,9,3
openalternative.co,8,4
search.brave.com,7,5
Bing,4,2
chatgpt.com,2,2
dynamic-buffer-8a9.notion.site,1,1
producthunt.com,1,1
