time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-03 00:00:00+00:00,4.0,4.0,445,250
2024-10-04 00:00:00+00:00,5.0,3.0,317,210
2024-10-05 00:00:00+00:00,2.0,2.0,1355,1057
2024-10-06 00:00:00+00:00,5.0,5.0,463,357
2024-10-07 00:00:00+00:00,6.0,5.0,579,226
2024-10-08 00:00:00+00:00,1.0,1.0,156,104
2024-10-09 00:00:00+00:00,1.0,1.0,253,107
2024-10-10 00:00:00+00:00,1.0,1.0,158,94
2024-10-11 00:00:00+00:00,2.0,2.0,146,83
2024-10-12 00:00:00+00:00,,,109,75
2024-10-13 00:00:00+00:00,3.0,2.0,86,51
2024-10-14 00:00:00+00:00,5.0,4.0,112,61
2024-10-15 00:00:00+00:00,5.0,3.0,84,65
2024-10-16 00:00:00+00:00,1.0,1.0,110,51
