time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-07 00:00:00+00:00,10,6,3,2
2026-03-08 00:00:00+00:00,16,7,4,3
2026-03-09 00:00:00+00:00,9,5,4,4
2026-03-10 00:00:00+00:00,10,5,10,8
2026-03-11 00:00:00+00:00,13,7,3,3
2026-03-12 00:00:00+00:00,16,11,12,8
2026-03-13 00:00:00+00:00,16,8,11,5
2026-03-14 00:00:00+00:00,9,8,9,6
2026-03-15 00:00:00+00:00,11,8,8,8
2026-03-16 00:00:00+00:00,20,11,11,9
2026-03-17 00:00:00+00:00,7,5,12,7
2026-03-18 00:00:00+00:00,5,5,8,8
2026-03-19 00:00:00+00:00,21,12,5,5
2026-03-20 00:00:00+00:00,18,6,21,10
