time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-08 00:00:00+00:00,1.0,1.0,117,51
2023-09-09 00:00:00+00:00,3.0,3.0,51,20
2023-09-10 00:00:00+00:00,1.0,1.0,80,23
2023-09-11 00:00:00+00:00,2.0,2.0,69,39
2023-09-12 00:00:00+00:00,4.0,4.0,67,35
2023-09-13 00:00:00+00:00,7.0,3.0,95,29
2023-09-14 00:00:00+00:00,7.0,4.0,39,19
2023-09-15 00:00:00+00:00,3.0,3.0,42,17
2023-09-16 00:00:00+00:00,6.0,3.0,14,5
2023-09-17 00:00:00+00:00,1.0,1.0,81,10
2023-09-18 00:00:00+00:00,4.0,4.0,135,21
2023-09-19 00:00:00+00:00,1.0,1.0,89,29
2023-09-20 00:00:00+00:00,1.0,1.0,61,18
2023-09-21 00:00:00+00:00,,,79,22
