time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-06 00:00:00+00:00,11,7,8,8
2025-12-07 00:00:00+00:00,10,5,3,2
2025-12-08 00:00:00+00:00,11,6,3,3
2025-12-09 00:00:00+00:00,16,9,6,5
2025-12-10 00:00:00+00:00,10,6,18,7
2025-12-11 00:00:00+00:00,11,6,12,9
2025-12-12 00:00:00+00:00,12,8,13,11
2025-12-13 00:00:00+00:00,5,5,2,2
2025-12-14 00:00:00+00:00,10,6,1,1
2025-12-15 00:00:00+00:00,13,8,4,4
2025-12-16 00:00:00+00:00,7,7,16,12
2025-12-17 00:00:00+00:00,5,5,3,3
2025-12-18 00:00:00+00:00,5,5,14,9
2025-12-19 00:00:00+00:00,5,5,11,5
