url_path,views_total,views_unique
/Pythagora-io/pythagora,295,214
/Pythagora-io/pythagora/tree/main/src,12,10
/Pythagora-io/pythagora/tree/main,8,4
/Pythagora-io/pythagora/blob/main/src/docs/integration/README.md,6,6
/Pythagora-io/pythagora/blob/main/README.md,5,3
/Pythagora-io/pythagora/issues,5,3
/Pythagora-io/pythagora/tree/main/src/commands,4,4
/Pythagora-io/pythagora/tree/main/src/helpers,4,3
/Pythagora-io/pythagora/tree/main/src/scripts,4,3
/Pythagora-io/pythagora/blob/main/.github/workflows/github-repo-stats.yml,2,2
