time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-15 00:00:00+00:00,9,9,8,8
2025-09-16 00:00:00+00:00,9,4,13,10
2025-09-17 00:00:00+00:00,11,8,11,10
2025-09-18 00:00:00+00:00,9,8,8,8
2025-09-19 00:00:00+00:00,8,5,7,7
2025-09-20 00:00:00+00:00,8,8,5,5
2025-09-21 00:00:00+00:00,7,7,15,10
2025-09-22 00:00:00+00:00,6,6,11,8
2025-09-23 00:00:00+00:00,10,8,22,13
2025-09-24 00:00:00+00:00,3,3,7,7
2025-09-25 00:00:00+00:00,4,4,12,8
2025-09-26 00:00:00+00:00,6,5,7,7
2025-09-27 00:00:00+00:00,11,7,20,9
2025-09-28 00:00:00+00:00,3,3,12,7
