referrer,views_total,views_unique
Google,33,28
github.com,26,14
xinsheng.huawei.com,17,13
Bing,8,5
pythagora.ai,8,2
openalternative.co,7,3
perplexity.ai,7,2
search.brave.com,4,3
DuckDuckGo,1,1
chatgpt.com,1,1
