time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-01 00:00:00+00:00,7.0,7.0,4,2
2025-11-02 00:00:00+00:00,14.0,4.0,12,8
2025-11-03 00:00:00+00:00,7.0,7.0,14,6
2025-11-04 00:00:00+00:00,16.0,5.0,5,5
2025-11-05 00:00:00+00:00,9.0,6.0,5,4
2025-11-06 00:00:00+00:00,15.0,8.0,11,9
2025-11-07 00:00:00+00:00,5.0,4.0,11,7
2025-11-08 00:00:00+00:00,13.0,7.0,5,2
2025-11-09 00:00:00+00:00,10.0,5.0,5,4
2025-11-10 00:00:00+00:00,12.0,12.0,10,10
2025-11-11 00:00:00+00:00,12.0,7.0,16,14
2025-11-12 00:00:00+00:00,7.0,7.0,10,6
2025-11-13 00:00:00+00:00,5.0,5.0,11,8
2025-11-14 00:00:00+00:00,,,13,12
