time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-08 00:00:00+00:00,33.0,14.0,166,49
2023-05-09 00:00:00+00:00,15.0,6.0,130,48
2023-05-10 00:00:00+00:00,6.0,5.0,163,30
2023-05-11 00:00:00+00:00,5.0,4.0,43,25
2023-05-12 00:00:00+00:00,4.0,3.0,59,39
2023-05-13 00:00:00+00:00,3.0,2.0,32,20
2023-05-14 00:00:00+00:00,6.0,4.0,44,20
2023-05-15 00:00:00+00:00,14.0,10.0,68,26
2023-05-16 00:00:00+00:00,13.0,9.0,81,27
2023-05-17 00:00:00+00:00,17.0,9.0,60,28
2023-05-18 00:00:00+00:00,6.0,5.0,82,28
2023-05-19 00:00:00+00:00,5.0,4.0,27,18
2023-05-20 00:00:00+00:00,8.0,7.0,13,13
2023-05-21 00:00:00+00:00,,,54,8
