time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-22 00:00:00+00:00,3.0,3.0,41,23
2024-01-23 00:00:00+00:00,2.0,2.0,54,22
2024-01-24 00:00:00+00:00,5.0,5.0,76,24
2024-01-25 00:00:00+00:00,2.0,2.0,37,25
2024-01-26 00:00:00+00:00,2.0,2.0,50,20
2024-01-27 00:00:00+00:00,2.0,2.0,20,8
2024-01-28 00:00:00+00:00,4.0,4.0,8,3
2024-01-29 00:00:00+00:00,3.0,3.0,48,22
2024-01-30 00:00:00+00:00,4.0,4.0,48,21
2024-01-31 00:00:00+00:00,3.0,3.0,71,26
2024-02-01 00:00:00+00:00,4.0,4.0,61,25
2024-02-02 00:00:00+00:00,3.0,3.0,57,25
2024-02-03 00:00:00+00:00,4.0,4.0,32,11
2024-02-04 00:00:00+00:00,,,29,7
