time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-20 00:00:00+00:00,2,2,67,14
2024-01-21 00:00:00+00:00,2,2,43,17
2024-01-22 00:00:00+00:00,3,3,41,23
2024-01-23 00:00:00+00:00,2,2,54,22
2024-01-24 00:00:00+00:00,5,5,76,24
2024-01-25 00:00:00+00:00,2,2,37,25
2024-01-26 00:00:00+00:00,2,2,50,20
2024-01-27 00:00:00+00:00,2,2,20,8
2024-01-28 00:00:00+00:00,4,4,8,3
2024-01-29 00:00:00+00:00,3,3,48,22
2024-01-30 00:00:00+00:00,4,4,48,21
2024-01-31 00:00:00+00:00,3,3,71,26
2024-02-01 00:00:00+00:00,4,4,61,25
2024-02-02 00:00:00+00:00,1,1,52,24
