referrer,views_total,views_unique
Google,26,24
github.com,26,15
xinsheng.huawei.com,11,9
pythagora.ai,9,3
Bing,8,5
perplexity.ai,7,2
openalternative.co,5,2
search.brave.com,3,2
DuckDuckGo,1,1
chatgpt.com,1,1
