url_path,views_total,views_unique
/Pythagora-io/pythagora,139,109
/Pythagora-io/pythagora/tree/main/src,7,5
/Pythagora-io/pythagora/issues,6,3
/Pythagora-io/pythagora/blob/main/src/docs/integration/README.md,4,4
/Pythagora-io/pythagora/blob/main/README.md,4,2
/Pythagora-io/pythagora/issues/75,3,3
/Pythagora-io/pythagora/tree/main/src/const,3,3
/Pythagora-io/pythagora/tree/main/src/scripts,3,2
/Pythagora-io/pythagora/blob/main/src/const/errors.js,2,2
/Pythagora-io/pythagora/blob/main/src/scripts/enterData.js,2,2
