referrer,views_total,views_unique
Google,1502,940
news.ycombinator.com,835,721
github.com,458,213
Bing,107,49
pythagora.ai,95,65
search.brave.com,75,46
youtube.com,62,45
DuckDuckGo,45,39
hckrnews.com,24,19
l.facebook.com,24,4
