referrer,views_total,views_unique
github.com,16,13
Google,9,8
pythagora-io.github.io,3,3
xinsheng.huawei.com,2,2
Bing,1,1
Yahoo,1,1
chatgpt.com,1,1
search.brave.com,1,1
