referrer,views_total,views_unique
Google,101,55
github.com,24,19
chatgpt.com,20,7
pythagora.ai,9,8
Bing,9,4
search.brave.com,6,2
ya.ru,5,1
yandex.by,5,1
gemini.google.com,3,2
perplexity.ai,2,2
