time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-05 00:00:00+00:00,6.0,4.0,21,17
2025-05-06 00:00:00+00:00,4.0,4.0,22,15
2025-05-07 00:00:00+00:00,6.0,4.0,5,5
2025-05-08 00:00:00+00:00,6.0,4.0,16,6
2025-05-09 00:00:00+00:00,4.0,4.0,25,13
2025-05-10 00:00:00+00:00,6.0,4.0,11,8
2025-05-11 00:00:00+00:00,4.0,4.0,7,5
2025-05-12 00:00:00+00:00,8.0,5.0,13,12
2025-05-13 00:00:00+00:00,3.0,3.0,14,11
2025-05-14 00:00:00+00:00,4.0,4.0,16,12
2025-05-15 00:00:00+00:00,8.0,6.0,26,18
2025-05-16 00:00:00+00:00,9.0,5.0,16,14
2025-05-17 00:00:00+00:00,3.0,3.0,18,8
2025-05-18 00:00:00+00:00,,,7,6
