time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-27 00:00:00+00:00,8,6,137,44
2023-06-28 00:00:00+00:00,6,5,565,236
2023-06-29 00:00:00+00:00,3,3,537,231
2023-06-30 00:00:00+00:00,13,9,727,311
2023-07-01 00:00:00+00:00,5,4,184,74
2023-07-02 00:00:00+00:00,3,3,315,57
2023-07-03 00:00:00+00:00,13,9,299,74
2023-07-04 00:00:00+00:00,3,3,236,80
2023-07-05 00:00:00+00:00,11,9,144,61
2023-07-06 00:00:00+00:00,4,4,152,63
2023-07-07 00:00:00+00:00,8,7,137,41
2023-07-08 00:00:00+00:00,3,3,113,35
2023-07-09 00:00:00+00:00,3,3,93,30
2023-07-10 00:00:00+00:00,8,7,132,58
