time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-13 00:00:00+00:00,2,2,35,19
2025-02-14 00:00:00+00:00,6,4,49,25
2025-02-15 00:00:00+00:00,5,2,13,9
2025-02-16 00:00:00+00:00,4,2,12,9
2025-02-17 00:00:00+00:00,5,2,23,20
2025-02-18 00:00:00+00:00,2,2,21,19
2025-02-19 00:00:00+00:00,4,4,22,12
2025-02-20 00:00:00+00:00,2,2,23,15
2025-02-21 00:00:00+00:00,4,2,12,7
2025-02-22 00:00:00+00:00,5,2,23,17
2025-02-23 00:00:00+00:00,3,2,14,13
2025-02-24 00:00:00+00:00,3,3,27,11
2025-02-25 00:00:00+00:00,1,1,38,26
2025-02-26 00:00:00+00:00,3,3,52,20
