time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-20 00:00:00+00:00,5.0,3.0,36,20
2024-12-21 00:00:00+00:00,,,20,11
2024-12-22 00:00:00+00:00,2.0,1.0,12,9
2024-12-23 00:00:00+00:00,3.0,1.0,44,17
2024-12-24 00:00:00+00:00,1.0,1.0,34,15
2024-12-25 00:00:00+00:00,3.0,3.0,21,14
2024-12-26 00:00:00+00:00,1.0,1.0,21,14
2024-12-27 00:00:00+00:00,1.0,1.0,29,14
2024-12-28 00:00:00+00:00,2.0,2.0,6,6
2024-12-29 00:00:00+00:00,,,9,8
2024-12-30 00:00:00+00:00,,,20,14
2024-12-31 00:00:00+00:00,1.0,1.0,22,11
2025-01-01 00:00:00+00:00,6.0,4.0,18,12
2025-01-02 00:00:00+00:00,,,41,13
