url_path,views_total,views_unique
/Pythagora-io/pythagora,130,106
/Pythagora-io/pythagora/issues,14,5
/Pythagora-io/pythagora/tree/main/src,12,10
/Pythagora-io/pythagora/blob/main/README.md,8,1
/pythagora-io/pythagora,7,6
/Pythagora-io/pythagora/issues/75,6,5
/Pythagora-io/pythagora/pulls,4,3
/Pythagora-io/pythagora/blob/main/src/scripts/renameTests.js,4,1
/Pythagora-io/pythagora/commits/main,3,2
/Pythagora-io/pythagora/tree/main/src/scripts,3,2
