time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-01 00:00:00+00:00,1,1,17,14
2024-06-02 00:00:00+00:00,1,1,22,18
2024-06-03 00:00:00+00:00,7,3,62,33
2024-06-04 00:00:00+00:00,6,2,67,30
2024-06-05 00:00:00+00:00,7,3,104,30
2024-06-06 00:00:00+00:00,5,2,81,31
2024-06-07 00:00:00+00:00,1,1,115,22
2024-06-08 00:00:00+00:00,5,4,44,16
2024-06-09 00:00:00+00:00,19,14,17,13
2024-06-10 00:00:00+00:00,7,5,48,27
2024-06-11 00:00:00+00:00,6,4,78,27
2024-06-12 00:00:00+00:00,9,6,66,45
2024-06-13 00:00:00+00:00,10,7,32,23
2024-06-14 00:00:00+00:00,5,4,20,18
