referrer,views_total,views_unique
Google,245,151
github.com,104,51
pythagora.ai,17,12
Bing,9,5
youtube.com,6,5
search.brave.com,6,3
freecodecamp.org,4,3
t.co,3,3
blog.pythagora.ai,3,2
libhunt.com,2,2
